Date,Open,High,Low,Close,Adj Close,Volume
4/1/2019,6730.80,6870.00,6700.00,6840.70,6600.63,1142386
4/2/2019,6859.45,6900.70,6785.50,6889.70,6647.91,866805
4/3/2019,6896.00,7098.00,6896.00,7072.90,6824.68,1491021
4/4/2019,7120.00,7170.00,7061.65,7113.10,6863.47,1388375
4/5/2019,7095.00,7143.95,7050.00,7107.70,6858.26,729603
4/8/2019,7107.00,7150.00,7044.70,7129.45,6879.25,498374
4/9/2019,7134.00,7235.00,7080.00,7216.55,6963.29,741669
4/10/2019,7218.95,7218.95,7144.60,7186.35,6934.15,590107
4/11/2019,7186.95,7220.00,7150.00,7187.85,6935.60,609539
4/12/2019,7188.90,7357.00,7161.05,7342.85,7085.16,929935
4/15/2019,7351.05,7389.95,7295.00,7352.50,7094.47,585205
4/16/2019,7369.90,7475.00,7350.00,7458.55,7196.80,707823
4/18/2019,7533.10,7539.35,7434.05,7447.45,7186.09,713163
4/22/2019,7422.00,7424.90,7300.00,7321.25,7064.32,479609
4/23/2019,7327.00,7388.90,7006.00,7048.90,6801.52,952628
4/24/2019,7065.00,7101.95,6910.00,7016.70,6770.45,1063510
4/25/2019,7014.75,7144.95,6865.00,6905.25,6662.92,3075510
4/26/2019,6805.00,6886.85,6750.00,6842.85,6602.71,1999920
4/30/2019,6700.00,6750.00,6630.00,6666.40,6432.45,1640025
5/2/2019,6550.00,6709.95,6525.00,6683.25,6448.71,1337101
5/3/2019,6675.00,6780.00,6675.00,6710.00,6474.52,795679
5/6/2019,6659.00,6732.00,6639.30,6709.65,6474.18,480317
5/7/2019,6744.90,6785.25,6680.00,6702.00,6466.80,586684
5/8/2019,6679.00,6693.00,6616.00,6650.15,6416.77,552749
5/9/2019,6637.00,6678.00,6600.00,6624.95,6392.45,570000
5/10/2019,6623.00,6664.90,6575.00,6631.60,6398.87,608669
5/13/2019,6626.00,6659.30,6500.00,6543.75,6314.10,555672
5/14/2019,6511.00,6612.00,6450.00,6576.20,6345.41,843313
5/15/2019,6590.00,6640.00,6463.30,6493.75,6265.86,612357
5/16/2019,6506.00,6527.30,6441.40,6479.65,6252.25,555991
5/17/2019,6497.00,6790.00,6485.00,6706.85,6471.48,782196
5/20/2019,6875.00,7150.00,6860.00,7084.60,6835.97,1286198
5/21/2019,7105.00,7137.75,6818.00,6875.35,6634.06,973836
5/22/2019,6877.20,6930.55,6841.00,6899.80,6657.66,645280
5/23/2019,6996.00,7049.10,6830.00,6929.25,6686.07,1364516
5/24/2019,6964.95,7120.00,6886.75,7093.15,6844.22,1002742
5/27/2019,7095.00,7193.90,6900.05,7068.45,6820.39,1022289
5/28/2019,7067.00,7130.00,7031.50,7054.65,6807.07,915732
5/29/2019,7001.00,7009.00,6870.00,6891.45,6649.60,768022
5/30/2019,6890.00,6921.00,6825.00,6867.70,6626.68,850456
